#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2026-03-26-04-08-43
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	ip_proto
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]	count
1302203841.990244	CUEGY53Op1rYMQ3nvd	196.175.181.32	49561	210.234.250.63	80	tcp	-	-	-	-	OTH	F	F	0	C	0	0	0	0	-	6
1302203841.994067	CVATKHdBUVjlWX0Vi	196.175.181.32	49565	210.234.250.63	80	tcp	-	-	-	-	OTH	F	F	0	C	0	0	0	0	-	6
1302203842.023132	CtXoVl49bD3s0jSTeh	196.175.181.32	49573	210.234.250.63	80	tcp	-	-	-	-	OTH	F	F	0	C	0	0	0	0	-	6
1302203842.022987	CNy7PA1OiW8S4kQIG1	196.175.181.32	49572	210.234.250.63	80	tcp	-	-	-	-	OTH	F	F	0	C	0	0	0	0	-	6
1302203842.051663	COiKuu1uPtuuoMhUCa	196.175.181.32	49580	210.234.250.63	80	tcp	-	-	-	-	OTH	F	F	0	C	0	0	0	0	-	6
1302203842.247320	CqIkTf2POq2saH0HWj	196.175.181.32	49608	210.234.250.63	80	tcp	-	-	-	-	OTH	F	F	0	C	0	0	0	0	-	6
1302203842.248363	CqMyMj2uphu7HD6FY7	196.175.181.32	49609	210.234.250.63	80	tcp	-	-	-	-	OTH	F	F	0	C	0	0	0	0	-	6
1302203842.249214	CrLI4D1fYADRTKy39j	196.175.181.32	49611	210.234.250.63	80	tcp	-	-	-	-	OTH	F	F	0	C	0	0	0	0	-	6
1302203842.249203	COWkE52hRLt3xs1ngj	196.175.181.32	49610	210.234.250.63	80	tcp	-	-	-	-	OTH	F	F	0	C	0	0	0	0	-	6
1302203842.249363	CPQS7P38xkzvGKsck7	196.175.181.32	49612	210.234.250.63	80	tcp	-	-	-	-	OTH	F	F	0	C	0	0	0	0	-	6
1302203842.249499	CiT80sxEtDgi0Khzl	196.175.181.32	49613	210.234.250.63	80	tcp	-	-	-	-	OTH	F	F	0	C	0	0	0	0	-	6
1302203842.262124	CzszzPV8m15iUDEi9	196.175.181.32	49617	210.234.250.63	80	tcp	-	-	-	-	OTH	F	F	0	C	0	0	0	0	-	6
1302203842.263753	C39xUn4OfxzbXfTOZb	196.175.181.32	49621	210.234.250.63	80	tcp	-	-	-	-	OTH	F	F	0	C	0	0	0	0	-	6
1302203844.764249	CZXiBX3iitlVcxAhKe	196.175.181.32	49634	210.234.250.63	80	tcp	-	-	-	-	OTH	F	F	0	C	0	0	0	0	-	6
1302203844.765274	CBiEDQbwmaKY2pEbk	196.175.181.32	49635	210.234.250.63	80	tcp	-	-	-	-	OTH	F	F	0	C	0	0	0	0	-	6
